size,inv,invBidiagU,invBiUexp
100,5.7387500000000006e-5,5.687510000000001e-5,0.0001237459
200,0.00025371249999999997,0.000277054,0.0005523041
400,0.0018623668,0.0011619583,0.0024713124
800,0.0046142666999999995,0.005687954,0.011773899999999999
1600,0.017892754000000004,0.0239725415,0.0498016082
3200,0.10099624160000002,0.10687905419999999,0.2229346624
