size,inv,invBidiagU,invBiUexp
100,5.978124999999999e-5,8.835943750000001e-5,0.0001270755625
200,0.0002608671875,0.0002667005,0.0005652290625
400,0.0010372135625,0.0012727161874999998,0.0026506900625000002
800,0.0046282005000000005,0.0054872811875,0.011311893249999998
1600,0.017020148375,0.024885031125000002,0.049247304625
3200,0.10136110412499999,0.10871728918750001,0.221856377625
6400,0.29145057025,0.4737328410625001,0.9591529295625
12800,1.11576660675,2.1713788516875003,4.2283039453125
